full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
   158 Koronis (A876 AA),MBA,N,N,9.32,39.025,0.213,14.218,,,0.0534,2.868,2.715,1.01,277.64,147.59,339.83,0.203,1770.0,1.73,0,10258
   159 Aemilia (A876 BA),MBA,N,N,8.28,125.236,0.064,24.476,,,0.0994,3.108,2.799,6.11,133.86,333.7,105.9,0.1799,2000.0,1.82,0,6342
   160 Una (A876 DA),MBA,N,N,9.1,81.24,0.0625,11.033,,,0.0656,2.728,2.549,3.82,8.54,50.13,171.19,0.2188,1650.0,1.56,0,6819
   161 Athor (A876 HA),MBA,N,N,9.3,40.992,0.23,7.28,,,0.1377,2.38,2.052,9.05,18.44,295.42,181.32,0.2684,1340.0,1.06,0,10044
   162 Laurentia (A876 HB),MBA,N,N,9.09,97.021,0.051,11.8686,,,0.183,3.014,2.463,6.09,35.42,115.64,220.38,0.1883,1910.0,1.48,0,10307
   163 Erigone (A876 HC),MBA,N,N,9.77,81.579,0.033,16.136,,,0.192,2.367,1.912,4.82,160.01,298.43,120.27,0.2707,1330.0,0.934,0,7184
   164 Eva (A876 NA),MBA,N,N,8.77,100.254,0.029,13.66,,,0.3463,2.633,1.721,24.47,76.78,284.02,284.44,0.2307,1560.0,0.881,0,6781
   165 Loreley (A876 PA),MBA,N,N,7.81,180.083,0.047,7.226,,,0.0835,3.127,2.866,11.23,302.43,344.47,15.25,0.1783,2020.0,1.85,0,6976
   166 Rhodope (A876 PB),MBA,N,N,9.88,52.393,0.046,4.715,,,0.2103,2.687,2.122,12.02,128.87,264.16,276.81,0.2238,1610.0,1.17,0,6151
   167 Urda (A876 QA),MBA,N,N,9.37,39.935,0.223,13.07,,,0.037,2.854,2.748,2.22,166.09,127.18,18.72,0.2045,1760.0,1.73,0,10482
   168 Sibylla (A876 SA),OMB,N,N,8.27,145.366,0.056,47.009,,,0.0744,3.372,3.121,4.67,205.91,176.7,349.27,0.1592,2260.0,2.12,0,13061
   169 Zelia (A876 SB),MBA,N,N,9.54,37.517,0.188,14.537,,,0.1301,2.359,2.052,5.5,354.7,335.0,94.94,0.2721,1320.0,1.04,0,6743
   170 Maria (A877 AA),MBA,N,N,9.32,33.136,0.282,13.12,,,0.0614,2.555,2.398,14.36,301.18,158.81,189.66,0.2414,1490.0,1.42,0,8786
   171 Ophelia (A877 AB),MBA,N,N,8.63,130.808,0.076,6.66535,,,0.1328,3.128,2.713,2.55,100.47,55.31,257.9,0.1782,2020.0,1.72,0,12121
   172 Baucis (A877 CA),MBA,N,N,8.72,62.43,0.1382,27.417,,,0.1141,2.38,2.108,10.02,331.89,359.2,8.29,0.2685,1340.0,1.1,0,5868
   173 Ino (A877 PA),MBA,N,N,7.92,125.821,0.096,6.15,,,0.2095,2.742,2.167,14.19,148.12,228.56,195.38,0.2171,1660.0,1.19,0,5706
   174 Phaedra (A877 RA),MBA,N,N,8.39,64.849,0.169,5.744,,,0.1454,2.858,2.443,12.1,327.26,291.02,301.21,0.204,1760.0,1.46,0,9592
   175 Andromache (A877 TA),MBA,N,N,8.61,94.532,0.094,8.324,,,0.2315,3.187,2.449,3.22,21.28,319.67,266.27,0.1733,2080.0,1.44,0,8052
   176 Iduna (A877 TB),MBA,N,N,8.42,106.976,0.065,11.2877,,,0.1722,3.18,2.632,22.68,200.45,189.03,34.81,0.1738,2070.0,1.64,0,11211
   177 Irma (A877 VA),MBA,N,N,9.63,69.049,0.022,13.856,,,0.2347,2.772,2.121,1.38,346.9,39.77,47.19,0.2135,1690.0,1.13,0,5898
   178 Belisana (A877 VB),MBA,N,N,9.49,35.81,0.2438,12.323,,,0.0424,2.46,2.356,1.89,51.05,214.46,266.04,0.2554,1410.0,1.34,0,11073
   179 Klytaemnestra (A877 VC),MBA,N,N,8.26,69.946,0.198,11.173,,,0.1093,2.973,2.648,7.82,251.82,104.49,11.7,0.1923,1870.0,1.66,0,10234
   180 Garumna (A878 BA),MBA,N,N,10.31,23.44,0.242,23.866,,,0.1686,2.722,2.263,0.87,311.81,175.75,328.61,0.2195,1640.0,1.28,0,11812
   181 Eucharis (A878 CB),MBA,N,N,8.06,115.383,0.101,52.23,,,0.2084,3.124,2.473,18.9,142.98,318.97,278.61,0.1785,2020.0,1.52,0,11919
   182 Elsa (A878 CC),MBA,N,N,9.09,39.52,0.196,80.088,,,0.1865,2.416,1.965,2.01,107.16,310.58,192.4,0.2624,1370.0,0.978,0,5149
   183 Istria (A878 CD),MBA,N,N,9.47,32.927,0.227,11.77,,,0.3482,2.795,1.822,26.39,141.83,264.12,292.64,0.2109,1710.0,1.02,0,6301
   184 Dejopeja (A878 DA),MBA,N,N,8.37,62.483,0.215,6.4416,,,0.0589,3.191,3.003,1.13,330.15,218.34,339.62,0.1729,2080.0,2.0,0,5993
   185 Eunike (A878 EA),MBA,N,N,7.62,160.464,0.062,21.797,,,0.1269,2.738,2.391,23.25,153.74,224.02,346.94,0.2175,1660.0,1.42,0,5853
   186 Celuta (A878 GA),MBA,N,N,9.08,49.99,0.1929,19.842,,,0.1495,2.363,2.01,13.18,14.67,315.86,118.23,0.2713,1330.0,1.02,0,8305
   187 Lamberta (A878 GB),MBA,N,N,8.38,147.294,0.044,10.67,,,0.2389,2.731,2.079,10.57,21.63,196.61,241.63,0.2184,1650.0,1.07,0,9753
   188 Menippe (A878 MA),MBA,N,N,9.31,35.752,0.242,11.98,,,0.1786,2.762,2.269,11.7,240.81,69.66,357.53,0.2147,1680.0,1.28,0,6097
   189 Phthia (A878 RA),MBA,N,N,9.37,38.49,0.17,22.346,,,0.0372,2.45,2.359,5.17,203.27,169.29,129.27,0.2569,1400.0,1.36,0,10622
   190 Ismene (A878 SA),OMB,N,N,7.88,159.0,0.066,6.521,,,0.1683,3.995,3.323,6.17,175.4,271.45,195.55,0.1234,2920.0,2.35,0,12583
   191 Kolga (A878 SB),MBA,N,N,9.09,94.536,0.046,17.604,,,0.087,2.897,2.644,11.52,159.17,226.64,286.81,0.1999,1800.0,1.66,0,10637
   192 Nausikaa (A879 DA),MBA,N,N,7.21,98.776,0.327,13.625,,,0.2453,2.403,1.814,6.8,343.07,30.58,273.37,0.2645,1360.0,0.817,0,6261
   193 Ambrosia (A879 DB),MBA,N,N,9.78,26.302,0.343,6.581,,,0.2984,2.599,1.823,12.0,349.47,82.53,49.61,0.2353,1530.0,0.882,0,8936
   194 Prokne (A879 FA),MBA,N,N,7.83,161.667,0.057,15.679,,,0.2372,2.618,1.997,18.51,159.19,163.47,114.14,0.2326,1550.0,0.99,0,6537
   195 Eurykleia (A879 HA),MBA,N,N,9.23,93.109,0.051,16.521,,,0.0388,2.878,2.766,6.96,6.87,118.37,80.7,0.2019,1780.0,1.79,0,10654
   196 Philomela (A879 JA),MBA,N,N,6.72,144.626,0.342,8.334,,,0.0136,3.115,3.072,7.26,72.3,205.6,156.47,0.1793,2010.0,2.06,0,11619
   197 Arete (A879 KA),MBA,N,N,9.55,31.729,0.373,6.6084,,,0.1625,2.739,2.294,8.79,81.56,245.99,40.1,0.2174,1660.0,1.3,0,10180
   198 Ampella (A879 LA),MBA,N,N,8.54,54.323,0.268,10.379,,,0.2272,2.459,1.9,9.32,268.2,89.04,279.83,0.2556,1410.0,0.923,0,8017
   199 Byblis (A879 NA),MBA,N,N,8.52,76.129,0.107,5.2201,,,0.1834,3.162,2.582,15.48,88.42,179.44,322.69,0.1753,2050.0,1.56,0,6802
   200 Dynamene (A879 OA),MBA,N,N,8.45,128.301,0.053,37.394,,,0.1336,2.738,2.372,6.9,324.22,87.22,28.23,0.2175,1650.0,1.39,0,8101
   201 Penelope (A879 PA),MBA,N,N,8.56,85.877,0.04,3.7474,,,0.1801,2.681,2.198,5.76,156.79,181.53,123.01,0.2245,1600.0,1.19,0,12678
   202 Chryseis (A879 RA),MBA,N,N,7.67,86.15,0.2562,23.67,,,0.1051,3.068,2.745,8.85,136.71,359.61,275.98,0.1834,1960.0,1.76,0,16445
   203 Pompeja (A879 SA),MBA,N,N,8.92,124.592,0.036,24.052,,,0.0611,2.739,2.571,3.17,347.6,59.96,64.77,0.2175,1660.0,1.58,0,9073
   204 Kallisto (A879 TA),MBA,N,N,8.97,48.566,0.194,19.489,,,0.176,2.67,2.2,8.27,204.9,56.96,276.4,0.2259,1590.0,1.2,0,9290
   205 Martha (A879 TB),MBA,N,N,9.42,76.983,0.061,14.911,,,0.0359,2.777,2.677,10.71,211.72,171.46,208.25,0.213,1690.0,1.68,0,6638
   206 Hersilia (A879 TC),MBA,N,N,8.92,113.0,0.057,11.122,,,0.0408,2.742,2.63,3.78,145.0,302.1,5.19,0.2171,1660.0,1.65,0,11616
   207 Hedda (A879 UA),MBA,N,N,10.25,57.88,0.058,30.098,,,0.0285,2.284,2.219,3.8,29.08,193.08,285.71,0.2855,1260.0,1.21,0,13004
   208 Lacrimosa (A879 UB),MBA,N,N,9.26,40.056,0.206,14.085,,,0.0113,2.893,2.861,1.74,4.14,131.56,147.46,0.2003,1800.0,1.87,0,9988
   209 Dido (A879 UC),MBA,N,N,8.3,179.008,0.028,5.7366,,,0.0533,3.15,2.982,7.17,0.57,250.11,190.23,0.1763,2040.0,1.98,0,10502
   210 Isabella (A879 VA),MBA,N,N,9.41,86.65,0.0436,6.672,,,0.1233,2.722,2.386,5.26,32.55,13.87,180.9,0.2195,1640.0,1.4,0,7701
   211 Isolda (A879 XA),MBA,N,N,7.97,141.125,0.062,18.365,,,0.1546,3.048,2.577,3.87,263.16,173.7,170.99,0.1852,1940.0,1.59,0,5678
   212 Medea (A880 CA),MBA,N,N,8.47,136.12,0.0465,10.283,,,0.1029,3.117,2.797,4.28,312.88,105.8,272.14,0.1791,2010.0,1.81,0,8605
   213 Lilaea (A880 DA),MBA,N,N,9.09,82.096,0.092,12.042,,,0.1456,2.755,2.353,6.82,121.84,164.05,211.04,0.2156,1670.0,1.34,0,12136
   214 Aschera (A880 DB),MBA,N,N,9.31,24.957,1.0,6.835,,,0.0311,2.611,2.53,3.44,341.9,136.91,235.79,0.2336,1540.0,1.55,0,7086
   215 Oenone (A880 GA),MBA,N,N,9.58,35.21,0.243,27.937,,,0.0338,2.768,2.674,1.68,24.87,320.08,95.04,0.214,1680.0,1.67,0,9718
   216 Kleopatra (A880 GB),MBA,N,N,7.03,122.0,0.1164,5.385,,,0.2503,2.795,2.095,13.12,215.32,179.78,217.67,0.2109,1710.0,1.1,0,5862
   217 Eudora (A880 QA),MBA,N,N,9.91,65.392,0.049,25.272,,,0.3097,2.868,1.98,10.52,162.57,155.07,319.86,0.2029,1770.0,0.971,0,7461
   218 Bianca (A880 RA),MBA,N,N,8.67,60.62,0.1746,6.337,,,0.1153,2.669,2.361,15.19,170.51,62.33,220.28,0.226,1590.0,1.39,0,9008
   219 Thusnelda (A880 SA),MBA,N,N,9.38,37.674,0.189,59.74,,,0.2229,2.355,1.83,10.86,200.75,142.89,85.69,0.2727,1320.0,0.835,0,13620
   220 Stephania (A881 KA),MBA,N,N,11.2,31.738,0.055,18.198,,,0.2572,2.349,1.745,7.6,257.83,78.56,340.7,0.2738,1310.0,0.753,0,5900
   221 Eos (A882 BA),MBA,N,N,7.71,95.469,0.166,10.443,,,0.1011,3.013,2.708,10.89,141.71,192.48,348.95,0.1885,1910.0,1.7,0,5688
   222 Lucia (A882 CA),MBA,N,N,9.61,55.35,0.128,7.8371,,,0.1307,3.15,2.739,2.14,80.07,185.75,224.86,0.1763,2040.0,1.72,0,6660
   223 Rosa (A882 EA),MBA,N,N,9.88,79.806,0.02,20.283,,,0.1207,3.092,2.719,1.92,47.53,65.68,201.3,0.1812,1990.0,1.74,0,6407
   224 Oceana (A882 FA),MBA,N,N,8.68,58.236,0.166,9.401,,,0.0447,2.645,2.527,5.84,352.73,281.73,62.92,0.2291,1570.0,1.52,0,8458
   225 Henrietta (A882 HA),OMB,N,N,8.78,95.934,0.062,7.3556,,,0.2618,3.398,2.508,20.84,197.03,103.66,336.02,0.1574,2290.0,1.59,0,6354
   226 Weringia (A882 OA),MBA,N,N,9.84,31.494,0.352,11.147,,,0.2034,2.712,2.161,15.97,134.93,153.69,45.57,0.2206,1630.0,1.15,0,6362
   227 Philosophia (A882 PA),MBA,N,N,9.13,123.891,0.065,26.468,,,0.1998,3.152,2.522,9.09,324.65,271.65,302.88,0.1761,2040.0,1.53,0,8611
   228 Agathe (A882 QA),MBA,N,N,12.27,9.3,0.2082,6.484,,,0.2422,2.201,1.668,2.54,313.23,19.04,305.34,0.3018,1190.0,0.656,0,6177
   229 Adelinda (A882 QB),OMB,N,N,9.32,105.912,0.035,6.6,,,0.136,3.424,2.958,2.08,27.84,308.89,249.82,0.1556,2310.0,1.95,0,8835
   230 Athamantis (A882 RA),MBA,N,N,7.43,111.332,0.164,24.0055,,,0.0611,2.382,2.237,9.45,239.77,139.16,307.56,0.268,1340.0,1.25,0,4747
   231 Vindobona (A882 RB),MBA,N,N,9.72,73.545,0.068,14.245,,,0.1573,2.918,2.459,5.09,350.31,269.14,322.87,0.1977,1820.0,1.45,0,10183
   232 Russia (A883 BA),MBA,N,N,10.58,54.73,0.031,21.905,,,0.1715,2.555,2.117,6.07,152.02,52.25,315.18,0.2414,1490.0,1.12,0,14682
   233 Asterope (A883 JA),MBA,N,N,8.42,99.672,0.094,19.694,,,0.1016,2.659,2.389,7.69,221.91,125.93,190.1,0.2273,1580.0,1.39,0,8575
   234 Barbara (A883 PA),MBA,N,N,9.11,45.476,0.205,26.4744,,,0.2461,2.384,1.798,15.38,144.43,192.31,206.56,0.2677,1340.0,0.788,0,19196
   235 Carolina (A883 WA),MBA,N,N,8.98,57.517,0.177,17.61,,,0.0601,2.882,2.708,9.03,65.99,208.01,144.45,0.2015,1790.0,1.69,0,13456
   236 Honoria (A884 HA),MBA,N,N,8.19,77.708,0.156,12.338,,,0.1897,2.8,2.269,7.7,185.79,174.28,291.1,0.2104,1710.0,1.26,0,5818
   237 Coelestina (A884 MA),MBA,N,N,9.15,41.08,0.2108,29.215,,,0.0744,2.761,2.556,9.76,84.13,202.05,259.95,0.2148,1680.0,1.54,0,8167
   238 Hypatia (A884 NA),MBA,N,N,8.04,155.659,0.039,8.8749,,,0.0918,2.905,2.638,12.41,183.76,209.25,127.85,0.1991,1810.0,1.65,0,5760
   239 Adrastea (A884 QA),MBA,N,N,10.5,37.609,0.095,18.4707,,,0.2356,2.966,2.267,6.18,180.61,209.54,170.32,0.193,1870.0,1.27,0,7511
   240 Vanadis (A884 QB),MBA,N,N,9.14,87.928,0.031,10.565,,,0.2089,2.663,2.106,2.11,115.05,300.7,110.47,0.2269,1590.0,1.12,0,6106
   241 Germania (A884 RA),MBA,N,N,7.73,168.9,0.0575,15.51,,,0.1063,3.046,2.722,5.52,270.13,78.99,189.19,0.1854,1940.0,1.72,0,6320
   242 Kriemhild (A884 SA),MBA,N,N,9.51,40.802,0.222,4.5478,,,0.1229,2.862,2.51,11.35,206.88,278.59,324.44,0.2036,1770.0,1.55,0,12735
   243 Ida (A884 SB),MBA,N,N,10.07,32.0,0.262,4.634,0.00275,2.6,0.0455,2.863,2.732,1.13,323.55,113.79,8.48,0.2035,1770.0,1.75,0,12761
   244 Sita (A884 TA),MBA,N,N,11.99,11.077,0.256,129.51,,,0.1368,2.174,1.877,2.85,208.92,166.35,11.12,0.3074,1170.0,0.877,0,6403
   245 Vera (A885 CA),MBA,N,N,7.96,75.949,0.228,14.38,,,0.1976,3.095,2.484,5.18,61.03,332.01,12.75,0.181,1990.0,1.49,0,12329
   246 Asporina (A885 EA),MBA,N,N,8.62,50.891,0.193,16.222,,,0.107,2.697,2.409,15.62,162.15,96.84,210.05,0.2225,1620.0,1.45,0,12888
   247 Eukrate (A885 EB),MBA,N,N,8.15,130.935,0.064,12.093,,,0.2464,2.739,2.064,24.96,0.02,55.27,94.12,0.2174,1660.0,1.15,0,4640
   248 Lameia (A885 LA),MBA,N,N,10.29,50.12,0.062,11.912,,,0.0679,2.471,2.303,4.07,246.63,11.18,46.77,0.2538,1420.0,1.29,0,7862
   249 Ilse (A885 QA),MBA,N,N,11.41,34.83,0.0428,84.94,,,0.2173,2.378,1.862,9.62,334.65,42.36,58.09,0.2687,1340.0,0.873,0,8631
   250 Bettina (A885 RA),MBA,N,N,7.68,120.995,0.112,5.0545,,,0.137,3.141,2.711,12.82,23.79,75.98,298.61,0.177,2030.0,1.76,0,13675
   251 Sophia (A885 TA),MBA,N,N,9.96,27.495,0.234,20.216,,,0.0934,3.099,2.81,10.55,155.85,289.55,190.62,0.1807,1990.0,1.85,0,9656
   252 Clementina (A885 TB),MBA,N,N,9.93,65.344,0.047,10.864,,,0.0657,3.16,2.953,10.04,201.9,160.51,2.45,0.1754,2050.0,1.95,0,11378
   253 Mathilde (A885 VA),MBA,N,N,10.35,52.8,0.0436,417.7,0.00689,1.3,0.2644,2.647,1.947,6.74,179.5,157.6,227.71,0.2289,1570.0,0.939,0,7706
   254 Augusta (A886 FA),MBA,N,N,11.84,12.467,0.17,5.8949,,,0.1216,2.195,1.928,4.51,28.36,233.85,290.8,0.3032,1190.0,0.915,0,13505
   255 Oppavia (A886 FB),MBA,N,N,10.52,56.939,0.038,19.499,,,0.079,2.747,2.53,9.46,13.55,153.99,279.73,0.2165,1660.0,1.54,0,13672
   256 Walpurga (A886 GA),MBA,N,N,9.91,66.634,0.05,16.664,,,0.0631,3.003,2.813,13.3,182.58,51.64,271.77,0.1894,1900.0,1.82,0,5597
   257 Silesia (A886 GB),MBA,N,N,9.68,72.66,0.0545,15.7095,,,0.1124,3.119,2.769,3.61,34.03,32.24,273.78,0.1789,2010.0,1.78,0,10714
   258 Tyche (A886 JA),MBA,N,N,8.25,64.78,0.1676,10.041,,,0.2049,2.614,2.079,14.33,207.54,155.35,229.88,0.2331,1540.0,1.09,0,5529
   259 Aletheia (A886 MA),MBA,N,N,7.81,174.318,0.043,8.143,,,0.13,3.134,2.726,10.81,86.78,166.33,28.43,0.1777,2030.0,1.71,0,5477
   260 Huberta (A886 TA),OMB,N,N,9.28,101.539,0.044,8.29,,,0.1067,3.453,3.084,6.42,164.93,180.05,274.87,0.1536,2340.0,2.08,0,10169
   261 Prymno (A886 UA),MBA,N,N,9.54,50.011,0.137,8.002,,,0.0904,2.331,2.12,3.63,96.58,66.59,256.29,0.2769,1300.0,1.13,0,8330
   262 Valda (A886 VA),MBA,N,N,11.68,14.645,0.211,17.386,,,0.2122,2.553,2.011,7.67,38.27,26.31,9.21,0.2417,1490.0,1.03,0,18880
   263 Dresda (A886 VB),MBA,N,N,10.24,23.952,0.198,16.809,,,0.0807,2.885,2.652,1.32,216.1,161.17,143.09,0.2012,1790.0,1.65,0,5840
   264 Libussa (A886 YA),MBA,N,N,8.3,62.969,0.187,9.2276,,,0.1351,2.799,2.421,10.43,49.49,340.01,251.95,0.2105,1710.0,1.43,0,6177
   265 Anna (A887 DA),MBA,N,N,11.88,22.767,0.113,11.681,,,0.2658,2.422,1.778,25.64,335.45,251.5,255.24,0.2615,1380.0,0.916,0,5726
   266 Aline (A887 KA),MBA,N,N,8.72,109.494,0.027,13.018,,,0.1548,2.806,2.371,13.4,235.81,152.2,44.43,0.2097,1720.0,1.39,0,6209
   267 Tirza (A887 KB),MBA,N,N,10.23,55.998,0.051,7.648,,,0.1026,2.773,2.489,6.01,73.59,196.62,332.71,0.2134,1690.0,1.47,0,6828
   268 Adorea (A887 LA),MBA,N,N,8.6,144.585,0.041,7.8,,,0.1372,3.091,2.667,2.44,120.85,67.98,200.09,0.1814,1980.0,1.67,0,10470
   269 Justitia (A887 SA),MBA,N,N,9.7,50.728,0.061,33.128,,,0.2166,2.613,2.047,5.48,156.5,120.16,291.02,0.2333,1540.0,1.04,0,6089
   270 Anahita (A887 TA),MBA,N,N,8.87,51.4,0.211,15.06,,,0.1508,2.198,1.867,2.37,254.28,80.82,166.98,0.3024,1190.0,0.857,0,7037
   271 Penthesilea (A887 TB),MBA,N,N,9.88,65.901,0.045,18.787,,,0.1037,3.004,2.692,3.53,335.19,55.95,169.97,0.1893,1900.0,1.7,0,6594
   272 Antonia (A888 CA),MBA,N,N,10.85,26.87,0.128,3.8548,,,0.0298,2.777,2.694,4.43,37.29,69.07,306.75,0.213,1690.0,1.71,0,13422
   273 Atropos (A888 EA),MBA,N,N,10.51,29.768,0.212,23.924,,,0.1615,2.395,2.008,20.44,158.81,121.42,311.58,0.266,1350.0,1.06,0,8304
   274 Philagoria (A888 GA),MBA,N,N,9.99,27.307,0.237,17.938,,,0.1152,3.048,2.697,3.69,92.45,124.47,310.29,0.1852,1940.0,1.69,0,6402
   275 Sapientia (A888 GB),MBA,N,N,9.03,103.0,0.049,14.933,,,0.1621,2.774,2.324,4.77,133.97,38.83,308.84,0.2134,1690.0,1.33,0,12868
   276 Adelheid (A888 HA),MBA,N,N,8.56,114.723,0.051,6.315,,,0.0613,3.117,2.926,21.66,210.98,266.6,92.16,0.1791,2010.0,2.03,0,6403
   277 Elvira (A888 JA),MBA,N,N,9.86,30.422,0.196,29.69,,,0.0916,2.885,2.621,1.17,231.0,135.39,232.71,0.2011,1790.0,1.62,0,6295
   278 Paulina (A888 KA),MBA,N,N,9.39,32.773,0.247,6.497,,,0.1349,2.754,2.383,7.83,61.69,142.02,54.87,0.2156,1670.0,1.38,0,7754
   279 Thule (A888 UA),OMB,N,N,8.59,126.59,0.0412,23.896,,,0.044,4.268,4.08,2.33,71.88,29.05,94.46,0.1118,3220.0,3.1,0,9046
   280 Philia (A888 UB),MBA,N,N,10.98,45.69,0.0444,70.26,,,0.1119,2.943,2.614,7.44,9.8,88.79,358.19,0.1952,1840.0,1.64,0,6144
   281 Lucretia (A888 UC),MBA,N,N,12.05,11.036,0.226,4.348,,,0.1323,2.187,1.898,5.3,31.31,16.74,117.51,0.3047,1180.0,0.908,0,17045
   282 Clorinde (A889 BA),MBA,N,N,11.11,39.03,0.0502,49.35,,,0.081,2.339,2.149,9.04,144.82,296.18,133.85,0.2755,1310.0,1.18,0,9418
   283 Emma (A889 CA),MBA,N,N,8.77,132.385,0.023,6.896,,,0.1439,3.048,2.609,7.99,303.86,55.93,34.3,0.1852,1940.0,1.61,0,9074
   284 Amalia (A889 KA),MBA,N,N,10.3,52.95,0.0602,8.545,,,0.2221,2.36,1.836,8.04,233.6,58.56,204.39,0.2719,1320.0,0.833,0,11415
   285 Regina (A889 PA),MBA,N,N,10.93,47.156,0.05,9.542,,,0.2034,3.087,2.46,17.61,311.2,14.51,35.21,0.1817,1980.0,1.45,0,8796
   286 Iclea (A889 PB),MBA,N,N,9.07,94.3,0.0508,15.365,,,0.0231,3.195,3.122,17.94,148.91,210.41,279.4,0.1725,2090.0,2.12,0,8164
   287 Nephthys (A889 QA),MBA,N,N,8.25,59.615,0.238,7.605,,,0.0237,2.353,2.297,10.03,142.23,122.63,332.64,0.2731,1320.0,1.29,0,5618
   288 Glauke (A890 DA),MBA,N,N,9.86,28.981,0.175,1170.0,,,0.206,2.759,2.191,4.34,120.1,84.23,187.6,0.2151,1670.0,1.19,0,8135
   289 Nenetta (A890 EA),MBA,N,N,9.72,37.586,0.889,6.902,,,0.2027,2.877,2.294,6.68,181.86,190.99,69.34,0.2019,1780.0,1.29,0,13668
   290 Bruna (A890 FA),MBA,N,N,12.05,9.822,0.314,13.807,,,0.2584,2.337,1.733,22.34,10.31,105.38,29.32,0.2759,1300.0,0.87,0,9600
   291 Alice (A890 HA),MBA,N,N,11.55,10.456,0.425,4.313,,,0.0926,2.222,2.016,1.86,161.55,331.64,46.96,0.2976,1210.0,1.03,0,11890
   292 Ludovica (A890 HB),MBA,N,N,10.06,30.864,0.187,8.93,,,0.0331,2.531,2.447,14.88,43.44,288.71,137.93,0.2448,1470.0,1.48,0,9636
   293 Brasilia (A890 KA),MBA,N,N,10.24,57.486,0.056,8.173,,,0.102,2.862,2.57,15.61,61.07,88.76,78.31,0.2035,1770.0,1.64,0,8026
   294 Felicia (A890 NA),MBA,N,N,10.28,51.865,0.095,10.4227,,,0.2326,3.157,2.423,6.27,135.66,186.66,91.24,0.1757,2050.0,1.41,0,8437
   295 Theresia (A890 QA),MBA,N,N,10.04,28.34,0.171,10.702,,,0.1674,2.798,2.33,2.7,275.85,148.64,262.46,0.2106,1710.0,1.34,0,8241
   296 Phaetusa (A890 QB),MBA,N,N,12.53,8.196,0.379,4.5385,,,0.1604,2.228,1.871,1.75,121.55,252.49,199.73,0.2963,1220.0,0.871,0,7717
   297 Caecilia (A890 RA),MBA,N,N,9.21,39.48,0.1796,4.163,,,0.1384,3.169,2.73,7.55,331.86,353.56,352.17,0.1747,2060.0,1.72,0,9946
   298 Baptistina (A890 RB),MBA,N,N,11.21,21.135,0.131,16.23,,,0.0951,2.264,2.049,6.28,8.11,134.99,113.57,0.2893,1240.0,1.07,0,5337
   299 Thora (A890 TA),MBA,N,N,11.35,15.757,0.251,272.9,,,0.0625,2.434,2.282,1.61,241.41,150.88,203.19,0.2596,1390.0,1.29,0,6015
   300 Geraldina (A890 TB),OMB,N,N,9.75,67.373,0.052,6.8423,,,0.0591,3.203,3.013,0.73,42.78,318.46,183.51,0.172,2090.0,2.01,0,6761
   301 Bavaria (A890 WA),MBA,N,N,10.49,53.042,0.057,12.253,,,0.0656,2.725,2.546,4.9,142.28,123.58,142.91,0.2192,1640.0,1.53,0,9296
   302 Clarissa (A890 VA),MBA,N,N,11.29,38.53,0.0524,14.381,,,0.111,2.406,2.139,3.41,7.69,55.33,31.09,0.264,1360.0,1.15,0,9230
   303 Josephina (A891 CA),MBA,N,N,9.08,124.923,0.034,12.497,,,0.0561,3.125,2.95,6.88,343.62,68.3,240.03,0.1784,2020.0,1.97,0,12815
   304 Olga (A891 CB),MBA,N,N,10.03,65.99,0.047,18.36,,,0.2225,2.402,1.868,15.85,158.96,172.39,243.23,0.2647,1360.0,0.857,0,13748
   305 Gordonia (A891 DA),MBA,N,N,8.86,47.739,0.238,12.893,,,0.1973,3.087,2.478,4.45,207.45,260.71,300.74,0.1818,1980.0,1.5,0,9963
   306 Unitas (A891 EA),MBA,N,N,8.76,47.2,0.201,8.736,,,0.1521,2.357,1.999,7.28,141.78,167.92,294.62,0.2723,1320.0,0.984,0,5719
   307 Nike (A891 EB),MBA,N,N,10.06,61.313,0.043,11.857,,,0.143,2.907,2.491,6.13,100.86,323.36,128.23,0.1989,1810.0,1.51,0,6800
   308 Polyxo (A891 FA),MBA,N,N,8.17,128.578,0.047,12.031,,,0.0384,2.749,2.643,4.36,181.58,111.94,89.11,0.2163,1660.0,1.63,0,7808
   309 Fraternitas (A891 GA),MBA,N,N,10.64,41.075,0.056,22.398,,,0.1166,2.663,2.353,3.71,356.31,311.41,239.56,0.2268,1590.0,1.34,0,6019
   310 Margarita (A891 KA),MBA,N,N,10.19,33.708,0.115,12.07,,,0.1173,2.76,2.437,3.17,229.03,324.75,148.13,0.2149,1680.0,1.44,0,9001
   311 Claudia (A891 LA),MBA,N,N,10.05,26.3,0.322,7.532,,,0.0064,2.897,2.878,3.22,80.96,77.72,193.13,0.1999,1800.0,1.88,0,9499
   312 Pierretta (A891 QA),MBA,N,N,8.95,46.191,0.23,10.282,,,0.1603,2.782,2.336,9.03,6.2,261.9,45.43,0.2124,1690.0,1.34,0,9930
   313 Chaldaea (A891 QB),MBA,N,N,9.17,71.183,0.044,8.392,,,0.1808,2.376,1.946,11.64,176.53,315.73,98.14,0.2692,1340.0,0.976,0,8530
   314 Rosalia (A891 RA),MBA,N,N,10.14,60.689,0.043,20.465,,,0.1707,3.159,2.62,12.51,169.94,191.96,351.9,0.1755,2050.0,1.62,0,11968
