full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
       (1999 XK136),APO,Y,Y,20.56,0.811,0.02,,,,0.7028,2.384,0.708,2.66,63.32,302.91,34.04,0.2678,1340.0,0.0113,0.0,152
       (2000 AA6),APO,Y,Y,22.44,0.316,0.026,,,,0.5194,1.286,0.618,2.03,279.69,287.77,218.79,0.6756,533.0,0.00766,0.0,151
       (2000 AG205),AMO,Y,N,19.58,0.955,0.026,,,,0.5194,2.294,1.102,18.39,269.57,249.34,141.44,0.2837,1270.0,0.27,0.0,107
       (2000 GW127),APO,Y,N,19.4,0.477,0.135,,,,0.7272,2.247,0.613,6.65,127.1,332.81,235.36,0.2927,1230.0,0.0972,0.0,104
       (2000 RE52),APO,Y,N,22.33,0.149,0.095,4.909,,,0.2478,1.154,0.868,18.46,344.14,258.19,188.13,0.7946,453.0,0.0304,1.0,107
       (2001 SJ262),AMO,Y,N,19.9,0.34,0.177,,,,0.5741,2.95,1.256,10.8,210.4,164.88,275.15,0.1946,1850.0,0.262,0.0,117
       (2002 AO11),ATE,Y,N,23.05,0.175,0.048,,,,0.1621,0.9172,0.769,13.06,294.98,305.95,314.52,1.122,321.0,0.00247,2.0,23
       (2002 BF25),APO,Y,N,22.62,0.152,0.1,,,,0.2215,1.075,0.837,6.31,305.77,77.89,223.29,0.8848,407.0,0.0191,0.0,147
       (2002 BM26),AMO,Y,Y,20.1,0.84,0.023,2.7,,,0.4448,1.832,1.017,16.22,319.58,180.55,209.44,0.3974,906.0,0.03,0.0,243
       (2002 CT46),AMO,Y,N,20.8,0.16,0.32,,,,0.5249,2.37,1.126,15.68,157.22,356.92,190.76,0.2701,1330.0,0.136,5.0,117
       (2002 CX58),APO,Y,N,22.3,0.13,0.126,51.7,,,0.6444,2.852,1.014,2.48,106.57,80.13,11.43,0.2046,1760.0,0.0454,0.0,195
       (2002 JR100),ATE,Y,N,24.3,0.028,0.441,,,,0.2989,0.9237,0.648,3.71,202.25,254.26,278.46,1.11,324.0,0.0197,0.0,168
       (2003 CC11),AMO,Y,N,19.09,1.129,0.032,,,,0.5877,3.149,1.298,11.51,135.4,359.79,35.28,0.1764,2040.0,0.312,0.0,100
       (2003 RW11),APO,Y,N,18.7,1.507,0.026,,,,0.825,2.629,0.46,10.34,170.47,53.91,88.46,0.2312,1560.0,0.0737,0.0,165
       (2003 SS214),AMO,Y,N,20.22,0.856,0.022,,,,0.536,2.365,1.097,8.11,211.97,194.95,22.6,0.271,1330.0,0.11,0.0,131
       (2004 BZ74),APO,Y,N,18.27,0.962,0.11,,,,0.8891,3.061,0.34,17.06,230.06,124.85,40.6,0.184,1960.0,0.0529,0.0,169
       (2004 MX2),APO,Y,Y,19.3,1.258,0.021,,,,0.7183,2.763,0.778,18.09,116.14,243.79,219.91,0.2146,1680.0,0.00117,0.0,116
       (2004 SC56),ATE,Y,N,22.7,0.291,0.017,,,,0.4284,0.7676,0.439,4.78,201.8,322.97,28.66,1.466,246.0,0.0107,1.0,168
       (2004 XK14),ATE,Y,N,22.44,0.24,0.034,,,,0.4339,0.7485,0.424,3.1,306.79,303.22,319.8,1.522,237.0,0.0251,0.0,152
       (2005 QL),AMO,Y,N,18.79,1.847,0.017,,,,0.5019,2.446,1.218,10.72,104.95,290.7,79.06,0.2577,1400.0,0.293,0.0,100
       (2006 KL89),AMO,Y,N,18.64,0.965,0.056,,,,0.5384,2.76,1.274,13.74,83.96,155.69,98.63,0.215,1670.0,0.273,0.0,190
       (2006 OF5),AMO,Y,N,19.17,1.415,0.017,,,,0.5375,2.756,1.275,10.17,137.29,195.01,81.2,0.2155,1670.0,0.266,0.0,251
       (2006 OG15),APO,Y,N,19.82,0.365,0.159,,,,0.6303,2.542,0.94,17.13,118.18,265.21,255.92,0.2432,1480.0,0.194,0.0,113
       (2006 UR217),AMO,Y,N,19.84,0.887,0.027,,,,0.6084,2.746,1.075,17.6,64.08,305.19,76.47,0.2166,1660.0,0.194,0.0,187
       (2007 RU10),APO,Y,N,19.2,0.922,0.048,,,,0.6874,2.271,0.71,15.42,324.14,134.03,80.79,0.288,1250.0,0.104,0.0,88
       (2007 VG189),AMO,Y,N,19.51,0.505,0.065,,,,0.5128,2.15,1.047,6.02,249.98,71.53,300.27,0.3127,1150.0,0.1,0.0,349
       (2007 WE55),APO,Y,N,20.06,0.687,0.031,,,,0.5732,1.909,0.815,11.48,303.82,206.0,269.03,0.3735,964.0,0.0907,0.0,88
       (2007 YZ),APO,Y,N,19.53,0.532,0.09,,,,0.3612,1.043,0.666,16.42,90.63,129.72,210.28,0.9257,389.0,0.109,0.0,827
       (2008 QS11),APO,Y,Y,19.93,0.453,0.094,46.65,,,0.4826,1.861,0.963,12.48,11.49,30.76,259.93,0.3882,927.0,0.0071,0.0,403
       (2008 US4),APO,Y,N,20.96,0.516,0.029,5.2,,,0.6326,2.336,0.858,13.18,31.14,72.83,267.8,0.276,1300.0,0.0802,0.0,231
       (2008 WB59),APO,Y,N,19.14,0.407,0.203,,,,0.1881,1.045,0.848,25.65,60.48,188.87,148.3,0.9227,390.0,0.163,0.0,576
       (2009 FY4),APO,Y,Y,21.0,0.129,0.421,,,,0.3274,1.013,0.681,20.98,162.61,244.68,235.11,0.9674,372.0,0.0425,1.0,204
       (2009 SP),AMO,Y,N,19.4,0.485,0.119,,,,0.495,2.219,1.121,25.27,177.94,256.33,289.77,0.2981,1210.0,0.347,0.0,135
       (2009 UY19),APO,Y,N,23.43,0.105,0.063,,,,0.0308,1.023,0.992,9.05,33.01,99.96,92.19,0.9519,378.0,0.01,2.0,192
       (2009 WA),APO,Y,N,21.19,0.164,0.217,,,,0.1448,1.136,0.971,29.84,47.53,71.13,26.3,0.8144,442.0,0.0696,0.0,74
       (2009 XD),APO,Y,N,18.78,0.615,0.154,,,,0.6732,2.451,0.801,31.45,255.87,269.25,39.58,0.2568,1400.0,0.199,0.0,278
       (2010 AN2),APO,Y,N,22.19,0.123,0.155,,,,0.4993,1.679,0.841,8.47,291.07,270.91,66.79,0.4531,795.0,0.0661,0.0,73
       (2010 AE30),APO,Y,N,23.6,0.05,0.259,,,,0.4168,1.268,0.739,5.97,279.36,278.42,356.3,0.6905,521.0,0.00788,0.0,88
       (2010 AJ30),ATE,Y,N,22.7,0.111,0.12,,,,0.3024,0.8113,0.566,7.57,303.36,350.83,63.34,1.349,267.0,0.0456,0.0,117
       (2010 AG40),APO,Y,N,22.01,0.089,0.319,,,,0.609,1.754,0.686,2.02,21.54,183.89,269.24,0.4241,849.0,0.0336,0.0,83
       (2010 AG79),AMO,Y,N,20.04,0.892,0.018,,,,0.5818,2.897,1.211,33.03,50.17,13.83,79.76,0.1999,1800.0,0.232,0.0,181
       (2010 BC),APO,Y,N,22.2,0.08,0.433,,,,0.5703,1.935,0.831,9.55,120.74,60.94,299.67,0.3661,983.0,0.0149,7.0,150
       (2010 BH2),AMO,Y,N,19.61,0.363,0.213,,,,0.4613,2.353,1.268,24.58,108.08,45.82,126.14,0.273,1320.0,0.362,0.0,111
       (2010 CK1),APO,Y,N,24.0,0.084,0.063,,,,0.2153,1.146,0.9,27.27,141.46,77.89,306.54,0.803,448.0,0.0536,8.0,38
       (2010 CH18),AMO,Y,N,18.98,0.394,0.286,,,,0.5722,2.603,1.114,27.18,49.17,109.89,261.84,0.2347,1530.0,0.325,1.0,138
       (2010 CC19),APO,Y,N,22.46,0.104,0.196,,,,0.7513,1.1,0.274,46.17,144.18,138.39,315.85,0.8542,421.0,0.0544,9.0,47
       (2010 CN44),APO,Y,Y,19.72,0.34,0.185,,,,0.6713,2.867,0.943,3.86,188.73,304.0,95.09,0.203,1770.0,0.0293,0.0,104
       (2010 CO44),APO,Y,N,24.6,0.034,0.218,,,,0.2307,1.07,0.823,6.18,327.43,73.82,161.23,0.89,404.0,0.0284,6.0,36
       (2010 CA55),APO,Y,N,22.2,0.352,,,,,0.7131,2.337,0.671,55.03,106.63,302.79,18.72,0.2758,1310.0,0.138,8.0,69
       (2010 CB55),APO,Y,N,22.69,0.198,0.037,,,,0.148,1.133,0.966,25.92,144.6,108.49,291.56,0.817,441.0,0.043,0.0,96
       (2010 CC55),APO,Y,N,22.44,0.242,0.033,,,,0.4689,1.546,0.821,6.78,70.55,18.25,100.32,0.5128,702.0,0.0794,1.0,41
       (2010 CD55),APO,Y,N,23.36,0.083,0.145,,,,0.2013,1.024,0.818,5.93,326.79,279.38,357.75,0.9513,378.0,0.0115,2.0,62
       (2010 CF55),APO,Y,N,21.68,0.176,0.119,,,,0.7612,1.9,0.454,5.15,311.51,321.84,331.86,0.3763,957.0,0.0536,8.0,22
       (2010 CP140),APO,Y,N,19.44,0.556,0.11,,,,0.5384,1.9,0.877,14.47,271.77,189.96,26.96,0.3763,957.0,0.0975,0.0,88
       (2010 CN141),APO,Y,N,22.4,0.254,0.03,,,,0.3993,1.517,0.911,23.8,37.87,22.05,193.26,0.5278,682.0,0.0607,7.0,19
       (2010 CJ171),APO,Y,N,21.08,0.134,0.358,,,,0.491,1.996,1.016,7.38,147.18,99.8,174.93,0.3494,1030.0,0.112,0.0,157
       (2010 DL),APO,Y,N,27.0,0.019,0.08,,,,0.3138,1.353,0.928,2.57,333.65,113.68,33.12,0.6265,575.0,0.0186,8.0,14
       (2010 DO),APO,Y,Y,21.66,0.149,0.176,,,,0.7456,1.613,0.41,11.95,154.24,117.05,224.23,0.4811,748.0,0.0183,0.0,66
       (2010 DX1),APO,Y,N,21.61,0.167,0.146,,,,0.7048,2.593,0.765,20.25,333.34,102.43,292.27,0.236,1530.0,0.0728,6.0,79
       (2010 DM21),APO,Y,N,20.26,0.303,0.133,,,,0.6574,2.862,0.98,21.15,178.0,263.2,99.45,0.2036,1770.0,0.258,0.0,77
       (2010 DK34),APO,Y,N,20.4,0.283,0.152,,,,0.7653,2.779,0.652,27.41,91.11,164.08,350.68,0.2127,1690.0,0.332,9.0,18
       (2010 DH56),APO,Y,N,20.31,0.774,0.022,,,,0.5677,2.236,0.967,33.66,285.7,267.02,234.58,0.2949,1220.0,0.33,4.0,35
       (2010 DH77),APO,Y,N,21.06,0.52,0.009,,,,0.7084,3.267,0.953,34.33,305.23,236.58,231.31,0.1669,2160.0,0.147,0.0,48
       (2010 DJ77),ATE,Y,N,21.59,0.277,,,,,0.2106,0.9545,0.753,24.75,286.71,103.79,70.22,1.057,341.0,0.0517,1.0,56
       (2010 ES4),AMO,Y,N,,1.572,,,,,0.1702,1.534,1.273,25.13,102.88,184.99,183.1,0.519,694.0,0.258,9.0,11
       (2010 EX11),ATE,Y,N,24.11,0.04,0.234,9.4,,,0.1096,0.9562,0.851,9.75,3.91,42.81,38.43,1.054,342.0,0.0269,1.0,145
       (2010 EG21),ATE,Y,N,24.5,0.09,0.038,,,,0.2266,0.8441,0.653,9.7,168.55,186.42,256.56,1.271,283.0,0.0392,7.0,50
       (2010 EC43),APO,Y,N,23.0,0.051,0.434,,,,0.6041,2.43,0.962,0.78,344.28,225.61,351.19,0.2602,1380.0,0.00477,8.0,35
       (2010 EK43),APO,Y,N,21.67,0.233,0.068,,,,0.6536,1.398,0.484,7.88,18.38,38.61,218.11,0.5965,604.0,0.076,1.0,55
       (2010 FC),APO,Y,N,24.0,0.093,0.051,,,,0.2402,1.33,1.01,7.04,155.73,62.47,56.36,0.6427,560.0,0.0758,6.0,57
       (2010 FK),ATE,Y,N,23.8,0.087,0.071,,,,0.0973,0.9401,0.849,12.67,173.43,166.12,274.3,1.081,333.0,0.0324,6.0,83
       (2010 FQ),APO,Y,Y,19.99,0.285,0.204,,,,0.3563,1.527,0.983,10.56,140.42,359.53,125.26,0.5223,689.0,0.00426,0.0,292
       (2010 FS),ATE,Y,N,24.2,0.023,0.548,,,,0.3175,0.78,0.532,9.12,169.74,206.3,148.24,1.431,252.0,0.00869,8.0,42
       (2010 FT),APO,Y,N,25.7,0.018,0.294,,,,0.1946,1.09,0.878,5.6,13.77,246.22,219.6,0.8659,416.0,0.0133,7.0,34
       (2010 FD6),APO,Y,N,26.8,0.008,0.497,,,,0.4352,1.446,0.817,0.46,152.04,314.57,31.4,0.5666,635.0,0.00275,8.0,20
       (2010 FD7),APO,Y,N,22.1,0.075,0.448,,,,0.6944,2.569,0.785,6.21,352.2,274.78,260.15,0.2393,1500.0,0.0406,7.0,51
       (2010 FE7),APO,Y,N,23.8,0.045,0.288,,,,0.5532,1.949,0.871,1.55,57.19,43.22,296.34,0.3621,994.0,0.00237,7.0,33
       (2010 FR9),APO,Y,N,26.1,0.015,0.287,,,,0.3813,1.579,0.977,5.71,2.26,214.27,304.01,0.4967,725.0,0.0146,7.0,43
       (2010 FW9),APO,Y,N,26.7,0.024,0.075,,,,0.4326,1.642,0.931,3.77,4.23,220.6,342.93,0.4686,768.0,0.00206,8.0,27
       (2010 FX9),APO,Y,N,24.06,0.03,0.425,,,,0.367,1.131,0.716,3.77,9.82,75.38,64.78,0.819,440.0,0.0133,0.0,100
       (2010 FF10),APO,Y,Y,21.8,0.095,0.407,,,,0.6317,2.38,0.877,5.08,166.08,105.34,76.35,0.2685,1340.0,0.0373,0.0,196
       (2010 FX80),AMO,Y,N,20.37,0.676,0.022,,,,0.454,2.169,1.184,36.97,129.19,88.92,296.83,0.3085,1170.0,0.535,0.0,48
       (2010 FY80),AMO,Y,N,19.56,0.451,0.118,,,,0.6126,2.693,1.043,18.81,164.42,45.76,183.17,0.223,1610.0,0.137,0.0,124
       (2010 FZ80),APO,Y,N,20.33,0.867,0.018,,,,0.7441,2.751,0.704,27.34,267.76,347.38,134.83,0.216,1670.0,0.297,5.0,38
       (2010 FA81),APO,Y,N,22.42,0.097,0.224,,,,0.1519,1.195,1.014,15.48,47.78,140.84,351.24,0.7542,477.0,0.0325,0.0,171
       (2010 FB81),APO,Y,N,21.36,0.319,0.048,,,,0.609,2.567,1.004,9.46,90.69,46.55,289.27,0.2396,1500.0,0.0835,5.0,47
       (2010 FC81),APO,Y,Y,21.91,0.402,0.021,0.3263,,,0.6232,2.677,1.009,1.68,144.31,63.6,200.62,0.2251,1600.0,0.0259,0.0,193
       (2010 FG81),APO,Y,N,23.05,0.105,0.058,,,,0.393,1.658,1.006,7.97,344.07,191.41,118.7,0.4616,780.0,0.0176,0.0,120
       (2010 FJ81),AMO,Y,N,20.48,0.416,0.049,,,,0.6817,3.609,1.149,42.42,97.33,171.77,96.91,0.1438,2500.0,0.135,6.0,132
       (2010 FO92),AMO,Y,N,20.05,0.268,0.277,,,,0.5194,2.144,1.03,6.76,163.85,125.04,316.99,0.314,1150.0,0.0778,1.0,215
       (2010 GZ5),APO,Y,N,22.96,0.071,0.281,,,,0.5859,1.435,0.594,6.12,186.48,123.02,355.09,0.5736,628.0,0.0479,0.0,76
       (2010 GB6),ATE,Y,N,22.07,0.134,0.142,,,,0.2449,0.8821,0.666,35.31,195.13,187.96,111.59,1.19,303.0,0.0928,1.0,90
       (2010 GT6),APO,Y,N,21.4,0.116,0.3,,,,0.592,1.495,0.61,10.07,8.15,303.48,153.06,0.539,668.0,0.0864,0.0,97
       (2010 GU6),APO,Y,N,20.69,0.252,0.147,,,,0.6799,2.695,0.863,10.13,191.27,88.99,181.99,0.2227,1620.0,0.106,7.0,160
       (2010 GA7),ATE,Y,N,21.27,0.151,0.256,,,,0.3891,0.9126,0.557,30.0,21.5,25.51,86.97,1.131,318.0,0.162,0.0,190
       (2010 GH7),APO,Y,N,27.35,0.008,0.326,,,,0.2997,1.4,0.981,3.52,191.83,335.83,163.68,0.5948,605.0,6.56e-05,6.0,70
       (2010 GS7),APO,Y,Y,21.51,0.203,0.107,,,,0.6578,2.696,0.923,9.1,190.71,57.21,178.22,0.2227,1620.0,0.0476,0.0,255
       (2010 GT7),APO,Y,N,20.19,0.216,0.326,,,,0.6784,2.733,0.879,8.43,65.07,68.8,182.33,0.2181,1650.0,0.0595,0.0,348
       (2010 GU21),APO,Y,Y,21.14,0.51,0.025,4.326,,,0.5639,2.18,0.951,3.16,56.98,201.6,289.32,0.3061,1180.0,0.0108,0.0,458
       (2010 GK23),APO,Y,N,19.7,0.277,0.303,,,,0.6828,2.749,0.872,35.0,141.53,342.8,11.85,0.2163,1660.0,0.0969,9.0,48
       (2010 GL23),APO,Y,N,22.8,0.092,0.159,,,,0.3658,1.155,0.733,7.2,214.09,237.75,276.8,0.7939,453.0,0.0642,7.0,43
       (2010 GX23),APO,Y,N,23.0,0.06,0.334,,,,0.4512,1.483,0.814,1.91,116.66,6.07,265.2,0.5455,660.0,0.028,7.0,67
       (2010 GF25),APO,Y,N,19.3,1.127,0.018,,,,0.7366,1.422,0.374,38.5,323.32,339.26,44.63,0.5815,619.0,0.399,0.0,68
       (2010 GP67),APO,Y,N,22.36,0.251,0.034,,,,0.1074,1.114,0.995,13.27,211.42,44.72,64.68,0.8381,430.0,0.0156,0.0,80
       (2010 GQ75),APO,Y,N,20.2,0.372,0.106,,,,0.8603,2.443,0.341,43.3,82.41,353.36,49.76,0.2581,1390.0,0.616,7.0,27
       (2010 GV147),ATE,Y,N,18.27,2.055,0.018,,,,0.6602,0.9588,0.326,44.05,295.08,97.9,92.2,1.05,343.0,0.318,1.0,92
       (2010 HA),ATE,Y,N,23.9,0.032,0.482,,,,0.1958,0.9599,0.772,2.18,251.12,186.12,321.99,1.048,344.0,0.0331,0.0,73
       (2010 HC),APO,Y,N,21.3,0.128,0.328,,,,0.5229,2.126,1.015,6.87,20.45,246.86,347.57,0.3179,1130.0,0.089,4.0,102
       (2010 HV20),APO,Y,N,21.93,0.465,0.016,,,,0.7883,2.611,0.553,6.45,99.04,216.27,347.64,0.2336,1540.0,0.0895,9.0,80
       (2010 HD33),AMO,Y,N,18.33,0.563,0.267,,,,0.5149,2.62,1.271,24.41,165.03,50.37,232.78,0.2324,1550.0,0.372,0.0,116
       (2010 HW81),APO,Y,N,20.26,0.352,0.039,,,,0.7544,1.261,0.31,13.48,228.63,95.34,316.2,0.6959,517.0,0.121,1.0,41
       (2010 HZ104),APO,Y,N,22.5,0.14,0.09,,,,0.5659,2.251,0.977,20.23,77.43,165.53,213.27,0.2918,1230.0,0.0274,7.0,18
       (2010 HX107),ATE,Y,N,23.54,0.064,0.187,,,,0.3004,0.8014,0.561,3.36,51.56,352.97,56.87,1.374,262.0,0.013,1.0,36
       (2010 JE),APO,Y,N,20.27,0.406,0.09,,,,0.656,2.784,0.958,13.81,229.91,65.57,111.53,0.2121,1700.0,0.111,0.0,116
       (2010 JG),APO,Y,Y,20.95,0.192,0.209,3.191,,,0.3198,1.19,0.81,23.31,49.72,292.02,269.26,0.7591,474.0,0.0294,0.0,226
       (2010 JH3),APO,Y,N,25.31,0.039,0.087,,,,0.4708,1.759,0.931,19.78,47.37,226.27,343.74,0.4226,852.0,0.0185,8.0,32
       (2010 JJ3),APO,Y,N,23.7,0.032,0.609,,,,0.5804,2.23,0.936,2.43,234.12,298.17,251.07,0.296,1220.0,0.0184,0.0,101
       (2010 JK33),APO,Y,Y,21.03,0.208,0.148,,,,0.611,2.231,0.868,4.04,28.46,289.91,212.73,0.2958,1220.0,0.0243,0.0,139
       (2010 JN33),AMO,Y,N,20.5,0.286,0.086,,,,0.2878,1.555,1.107,53.14,199.9,64.84,352.57,0.5085,708.0,0.254,1.0,45
       (2010 JV34),APO,Y,Y,20.85,0.226,0.165,2.7824,,,0.5445,1.723,0.785,7.21,225.29,87.04,285.82,0.436,826.0,0.0381,0.0,357
       (2010 JA35),APO,Y,N,20.49,0.309,0.107,,,,0.5763,2.159,0.915,29.02,48.37,278.0,290.41,0.3107,1160.0,0.225,0.0,91
       (2010 JW39),APO,Y,N,24.63,0.039,0.187,,,,0.3902,1.637,0.998,3.0,157.74,36.87,164.09,0.4705,765.0,0.0224,7.0,24
       (2010 JL41),APO,Y,N,20.64,0.359,0.073,,,,0.6658,1.727,0.577,7.57,166.74,164.96,278.51,0.4344,829.0,0.126,1.0,86
       (2010 JN71),APO,Y,Y,21.42,0.214,0.106,,,,0.5903,2.381,0.976,17.74,62.4,185.58,73.1,0.2682,1340.0,0.0364,0.0,137
       (2010 JO71),APO,Y,N,23.98,0.037,0.349,0.4561,,,0.3867,1.172,0.719,6.01,219.8,119.19,25.6,0.7772,463.0,0.0463,7.0,66
       (2010 JF87),APO,Y,N,19.12,0.945,0.041,,,,0.6205,2.437,0.925,24.92,138.94,12.06,44.86,0.2591,1390.0,0.0529,0.0,82
       (2010 JG87),APO,Y,N,19.2,0.408,0.202,,,,0.9467,2.77,0.148,16.75,204.48,269.44,145.33,0.2137,1680.0,0.217,0.0,94
       (2010 JH87),APO,Y,N,19.53,0.428,0.127,,,,0.5402,1.537,0.707,43.76,113.06,222.79,9.8,0.5171,696.0,0.224,0.0,87
       (2010 KH),AMO,Y,N,19.48,0.645,0.029,,,,0.5477,2.767,1.251,14.57,85.19,273.56,113.82,0.2142,1680.0,0.376,0.0,96
       (2010 KU7),AMO,Y,N,22.24,0.102,0.224,,,,0.3812,1.665,1.03,6.75,39.37,216.08,65.68,0.4587,785.0,0.0485,6.0,26
       (2010 KV7),APO,Y,N,26.0,0.013,0.397,,,,0.2185,1.214,0.949,0.31,255.92,36.86,322.44,0.7368,489.0,0.00125,8.0,13
       (2010 KA8),APO,Y,N,21.4,0.183,0.147,,,,0.4339,1.62,0.917,10.12,246.31,277.28,218.24,0.4779,753.0,0.0954,6.0,66
       (2010 KP10),APO,Y,N,23.1,0.087,0.101,,,,0.1662,1.132,0.944,16.2,233.29,276.43,30.99,0.8188,440.0,0.0596,0.0,136
       (2010 KY39),AMO,Y,N,20.15,0.685,0.029,,,,0.3986,1.74,1.047,25.51,187.55,93.37,258.33,0.4293,839.0,0.301,0.0,160
       (2010 KB61),APO,Y,Y,20.41,0.417,0.065,,,,0.2339,1.275,0.977,44.59,55.93,234.97,229.22,0.6846,526.0,0.0483,0.0,164
       (2010 KK127),AMO,Y,N,20.7,0.501,0.034,,,,0.4258,2.229,1.28,6.97,182.34,158.06,214.18,0.2962,1220.0,0.275,0.0,92
       (2010 KD149),ATE,Y,Y,21.48,0.213,0.118,,,,0.2118,0.8889,0.701,14.23,324.42,131.06,315.37,1.176,306.0,0.0224,1.0,53
       (2010 LH14),APO,Y,N,22.08,0.101,0.274,,,,0.5763,2.198,0.931,4.66,206.84,80.96,257.62,0.3025,1190.0,0.0537,0.0,143
       (2010 LQ33),AMO,Y,N,19.56,0.872,0.04,,,,0.4597,2.269,1.226,24.65,246.22,342.85,185.35,0.2884,1250.0,0.224,0.0,127
       (2010 LK34),APO,Y,Y,21.91,0.108,0.271,,,,0.8073,1.829,0.352,5.32,130.06,249.31,64.27,0.3986,903.0,0.00852,0.0,163
       (2010 LJ61),APO,Y,N,21.0,0.192,0.208,,,,0.4595,1.046,0.565,9.8,70.83,48.37,229.87,0.9217,391.0,0.0507,0.0,103
       (2010 LK61),APO,Y,N,21.79,0.191,0.084,,,,0.5781,1.667,0.703,22.73,231.04,298.44,93.36,0.4579,786.0,0.0991,6.0,48
       (2010 LZ63),APO,Y,Y,20.2,0.877,0.021,,,,0.7609,1.89,0.452,13.87,306.98,79.58,315.41,0.3793,949.0,0.0168,0.0,34
       (2010 LB64),AMO,Y,N,21.76,0.088,0.477,,,,0.2153,1.353,1.062,51.68,85.67,197.46,279.74,0.6261,575.0,0.0529,0.0,198
       (2010 LG64),AMO,Y,N,20.23,0.94,0.015,,,,0.6049,2.678,1.058,42.1,8.69,356.12,169.63,0.2249,1600.0,0.0577,0.0,161
       (2010 LJ68),APO,Y,N,22.7,0.193,0.039,,,,0.453,1.769,0.967,17.11,164.19,36.97,19.7,0.419,859.0,0.0321,9.0,23
       (2010 LK68),APO,Y,N,22.42,0.236,0.032,,,,0.4736,1.169,0.615,21.92,268.62,261.65,54.42,0.7797,462.0,0.0255,9.0,13
       (2010 LL68),APO,Y,N,22.88,0.153,0.063,,,,0.5247,2.071,0.984,10.49,192.31,98.78,52.57,0.3307,1090.0,0.138,5.0,38
       (2010 LO97),AMO,Y,N,18.76,1.629,0.02,,,,0.5284,2.577,1.215,21.7,43.48,3.64,229.86,0.2383,1510.0,0.225,0.0,250
       (2010 LU108),APO,Y,N,19.95,0.825,0.026,,,,0.8231,2.229,0.394,9.46,154.03,22.62,235.19,0.2962,1220.0,0.121,0.0,114
       (2010 LV108),APO,Y,N,22.36,0.234,0.029,,,,0.6359,2.777,1.011,5.41,248.59,350.88,125.33,0.213,1690.0,0.000672,5.0,24
       (2010 LU134),APO,Y,N,19.31,0.317,0.443,,,,0.5457,1.897,0.862,27.36,345.72,359.4,304.38,0.3771,955.0,0.146,0.0,44
       (2010 MG1),APO,Y,N,23.34,0.053,0.301,,,,0.5066,1.972,0.973,6.55,263.34,49.86,346.05,0.3559,1010.0,0.0356,8.0,33
       (2010 MP1),ATE,Y,N,21.5,0.104,0.518,,,,0.4873,0.8552,0.438,22.64,93.05,32.39,276.6,1.246,289.0,0.0558,0.0,134
       (2010 MY1),APO,Y,N,23.88,0.043,0.265,,,,0.2114,1.215,0.958,9.7,102.41,218.92,152.89,0.7359,489.0,0.0175,7.0,54
       (2010 MU111),APO,Y,N,18.43,1.947,0.015,,,,0.6146,2.387,0.92,41.64,79.96,157.14,70.42,0.2672,1350.0,0.067,0.0,80
       (2010 MU112),APO,Y,Y,20.79,0.599,0.028,,,,0.5398,1.756,0.808,48.04,261.1,119.21,194.65,0.4235,850.0,0.000261,0.0,57
       (2010 MY112),APO,Y,N,,0.372,,,,,0.2447,1.072,0.809,38.58,83.06,327.67,271.71,0.8884,405.0,0.146,9.0,18
       (2010 MA113),APO,Y,N,21.92,0.903,,,,,0.6683,2.691,0.893,41.06,309.75,25.88,165.71,0.2232,1610.0,0.083,4.0,46
       (2010 NA),APO,Y,N,20.7,0.32,0.109,,,,0.6541,1.723,0.596,6.39,172.51,203.31,265.8,0.4356,826.0,0.101,0.0,110
       (2010 NG1),ATE,Y,N,20.29,0.229,0.142,,,,0.3326,0.8493,0.567,24.74,167.11,299.99,35.82,1.259,286.0,0.0819,0.0,127
       (2010 NK1),APO,Y,N,22.41,0.219,0.04,,,,0.1837,1.014,0.828,14.76,277.17,262.97,98.54,0.9646,373.0,0.0124,2.0,126
       (2010 NU1),APO,Y,N,21.1,0.286,0.072,,,,0.8007,2.428,0.484,34.63,105.09,42.41,16.42,0.2606,1380.0,0.337,9.0,21
       (2010 NB2),APO,Y,N,20.1,0.21,0.303,,,,0.7609,2.085,0.499,28.69,240.74,292.39,55.74,0.3273,1100.0,0.104,0.0,49
       (2010 OC),AMO,Y,N,19.11,0.344,0.342,,,,0.6334,2.884,1.057,12.74,324.89,28.52,41.63,0.2012,1790.0,0.0788,0.0,285
       (2010 OA1),APO,Y,N,23.5,0.663,,,,,0.4426,1.758,0.98,7.83,119.48,209.17,348.78,0.4229,851.0,0.00236,8.0,20
       (2010 OP1),AMO,Y,N,19.16,1.188,0.025,,,,0.6187,2.778,1.059,18.45,125.04,256.93,96.55,0.2129,1690.0,0.258,0.0,169
       (2010 OQ1),APO,Y,N,19.09,0.539,0.153,,,,0.5484,2.146,0.969,18.89,113.3,286.46,290.14,0.3136,1150.0,0.184,0.0,122
       (2010 OE22),APO,Y,N,21.23,0.174,0.176,,,,0.629,2.649,0.983,14.22,173.35,82.83,213.35,0.2286,1570.0,0.188,6.0,44
       (2010 OL100),APO,Y,N,19.5,0.308,0.246,,,,0.6538,2.261,0.783,22.21,225.71,148.2,165.75,0.29,1240.0,0.131,0.0,70
       (2010 OC101),APO,Y,N,20.77,0.148,0.384,,,,0.2274,1.222,0.944,13.6,268.38,86.95,92.83,0.7299,493.0,0.0904,0.0,150
